#Digilent WaveForms Oscilloscope Acquisition
#Device Name: PlasmaStuff
#Serial Number: SN:210321A41FE0
#Date Time: 2018-11-27 16:26:48.980
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 8.6 V
#Channel 2: Range: 2 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.050600000000000006,-8.1493969373882571,-0.42863020198160356
-0.050575000000000002,-8.1530697790202886,-0.42491281623472232
-0.050550000000000005,-8.1493969373882571,-0.42119543048784108
-0.050525,-8.1493969373882571,-0.41747804474095984
-0.050500000000000003,-8.1493969373882571,-0.41747804474095984
-0.050475000000000006,-8.1493969373882571,-0.4137606589940786
-0.050450000000000002,-8.1493969373882571,-0.41004327324719736
-0.050425000000000005,-8.1493969373882571,-0.40632588750031606
-0.0504,-8.1493969373882571,-0.40260850175343482
-0.050375000000000003,-8.1493969373882571,-0.40260850175343482
-0.050350000000000006,-8.1493969373882571,-0.39889111600655358
-0.050325000000000002,-8.1493969373882571,-0.39517373025967234
-0.050300000000000004,-8.1493969373882571,-0.39517373025967234
-0.050275,-8.1457240957562274,-0.3914563445127911
-0.050250000000000003,-8.1493969373882571,-0.38773895876590986
-0.050225000000000006,-8.1457240957562274,-0.38773895876590986
-0.050200000000000002,-8.1457240957562274,-0.38402157301902862
-0.050175000000000004,-8.1457240957562274,-0.38030418727214732
-0.05015,-8.1457240957562274,-0.37658680152526608
-0.050125000000000003,-8.1457240957562274,-0.37658680152526608
-0.050100000000000006,-8.1457240957562274,-0.37286941577838484
-0.050075000000000001,-8.1457240957562274,-0.3691520300315036
-0.050050000000000004,-8.1457240957562274,-0.36543464428462236
-0.050025,-8.1457240957562274,-0.36171725853774112
-0.050000000000000003,-8.1457240957562274,-0.35799987279085987
-0.049975000000000006,-8.1420512541241958,-0.35799987279085987
-0.049950000000000001,-8.1420512541241958,-0.35428248704397863
-0.049925000000000004,-8.1420512541241958,-0.35428248704397863
-0.0499,-8.1420512541241958,-0.35056510129709734
-0.049875000000000003,-8.1420512541241958,-0.3468477155502161
-0.049850000000000005,-8.1383784124921661,-0.34313032980333485
-0.049825000000000001,-8.1383784124921661,-0.33941294405645361
-0.049800000000000004,-8.1383784124921661,-0.33941294405645361
-0.049775,-8.1383784124921661,-0.33569555830957237
-0.049750000000000003,-8.1383784124921661,-0.33197817256269113
-0.049725000000000005,-8.1383784124921661,-0.32826078681580989
-0.049700000000000001,-8.1383784124921661,-0.32454340106892859
-0.049675000000000004,-8.1383784124921661,-0.32454340106892859
-0.04965,-8.1383784124921661,-0.32082601532204735
-0.049625000000000002,-8.1383784124921661,-0.31710862957516611
-0.049600000000000005,-8.1347055708601363,-0.31339124382828487
-0.049575000000000001,-8.1347055708601363,-0.30967385808140363
-0.049550000000000004,-8.1347055708601363,-0.30967385808140363
-0.049525,-8.1347055708601363,-0.30595647233452239
-0.049500000000000002,-8.1347055708601363,-0.30223908658764115
-0.049475000000000005,-8.1347055708601363,-0.29852170084075985
-0.049450000000000001,-8.1347055708601363,-0.29480431509387861
-0.049425000000000004,-8.1347055708601363,-0.29480431509387861
-0.049399999999999999,-8.1347055708601363,-0.29108692934699737
-0.049375000000000002,-8.1347055708601363,-0.28736954360011613
-0.049350000000000005,-8.1310327292281048,-0.28365215785323489
-0.049325000000000001,-8.1310327292281048,-0.28365215785323489
-0.049300000000000004,-8.1310327292281048,-0.28365215785323489
-0.049274999999999999,-8.1310327292281048,-0.27621738635947241
-0.049250000000000002,-8.1310327292281048,-0.27250000061259111
-0.049225000000000005,-8.1310327292281048,-0.26878261486570987
-0.049200000000000001,-8.1310327292281048,-0.26878261486570987
-0.049175000000000003,-8.1273598875960751,-0.26506522911882863
-0.049150000000000006,-8.1273598875960751,-0.26134784337194739
-0.049125000000000002,-8.1273598875960751,-0.25763045762506614
-0.049100000000000005,-8.1273598875960751,-0.2539130718781849
-0.049075000000000001,-8.1273598875960751,-0.25019568613130366
-0.049050000000000003,-8.1236870459640436,-0.25019568613130366
-0.049025000000000006,-8.1236870459640436,-0.24647830038442239
-0.049000000000000002,-8.1236870459640436,-0.24276091463754115
-0.048975000000000005,-8.1236870459640436,-0.24276091463754115
-0.04895,-8.1236870459640436,-0.23904352889065988
-0.048925000000000003,-8.1236870459640436,-0.2316087573968974
-0.048900000000000006,-8.1200142043320138,-0.2316087573968974
-0.048875000000000002,-8.1236870459640436,-0.22789137165001613
-0.048850000000000005,-8.1236870459640436,-0.22789137165001613
-0.048825,-8.1200142043320138,-0.22417398590313489
-0.048800000000000003,-8.1200142043320138,-0.22417398590313489
-0.048775000000000006,-8.1200142043320138,-0.22045660015625365
-0.048750000000000002,-8.1200142043320138,-0.21673921440937241
-0.048725000000000004,-8.1200142043320138,-0.21302182866249114
-0.0487,-8.1200142043320138,-0.21302182866249114
-0.048675000000000003,-8.1200142043320138,-0.2093044429156099
-0.048650000000000006,-8.1200142043320138,-0.2093044429156099
-0.048625000000000002,-8.1163413626999823,-0.20186967142184739
-0.048600000000000004,-8.1163413626999823,-0.19815228567496615
-0.048575,-8.1163413626999823,-0.19443489992808491
-0.048550000000000003,-8.1163413626999823,-0.19443489992808491
-0.048525000000000006,-8.1163413626999823,-0.19443489992808491
-0.048500000000000001,-8.1126685210679526,-0.19071751418120367
-0.048475000000000004,-8.1163413626999823,-0.1870001284343224
-0.04845,-8.1126685210679526,-0.18328274268744116
-0.048425000000000003,-8.1126685210679526,-0.18328274268744116
-0.048400000000000006,-8.108995679435921,-0.17956535694055992
-0.048375000000000001,-8.108995679435921,-0.17213058544679741
-0.048350000000000004,-8.108995679435921,-0.17213058544679741
-0.048325,-8.108995679435921,-0.16841319969991617
-0.048300000000000003,-8.108995679435921,-0.16469581395303493
-0.048275000000000005,-8.108995679435921,-0.16469581395303493
-0.048250000000000001,-8.1053228378038913,-0.16097842820615366
-0.048225000000000004,-8.1053228378038913,-0.16097842820615366
-0.0482,-8.1053228378038913,-0.15354365671239117
-0.048175000000000003,-8.1053228378038913,-0.15354365671239117
-0.048150000000000005,-8.1053228378038913,-0.14982627096550993
-0.048125000000000001,-8.1016499961718615,-0.14610888521862866
-0.048100000000000004,-8.1016499961718615,-0.14239149947174742
-0.048075,-8.1016499961718615,-0.13867411372486618
-0.048050000000000002,-8.1016499961718615,-0.13867411372486618
-0.048025000000000005,-8.09797715453983,-0.13495672797798491
-0.048000000000000001,-8.1016499961718615,-0.13123934223110367
-0.047975000000000004,-8.09797715453983,-0.12752195648422243
-0.04795,-8.09797715453983,-0.12380457073734119
-0.047925000000000002,-8.09797715453983,-0.12380457073734119
-0.047900000000000005,-8.0943043129078003,-0.12008718499045994
-0.047875000000000001,-8.0943043129078003,-0.11636979924357868
-0.047850000000000004,-8.0943043129078003,-0.11636979924357868
-0.047824999999999999,-8.0943043129078003,-0.11265241349669743
-0.047800000000000002,-8.0943043129078003,-0.10893502774981619
-0.047775000000000005,-8.0906314712757688,-0.10893502774981619
-0.047750000000000001,-8.0906314712757688,-0.10150025625605369
-0.047725000000000004,-8.0906314712757688,-0.10150025625605369
-0.047699999999999999,-8.0906314712757688,-0.097782870509172434
-0.047675000000000002,-8.0906314712757688,-0.097782870509172434
-0.047650000000000005,-8.0906314712757688,-0.090348099015409938
-0.047625000000000001,-8.0906314712757688,-0.086630713268528697
-0.047600000000000003,-8.086958629643739,-0.086630713268528697
-0.047575000000000006,-8.086958629643739,-0.082913327521647442
-0.047550000000000002,-8.086958629643739,-0.079195941774766188
-0.047525000000000005,-8.086958629643739,-0.075478556027884947
-0.047500000000000001,-8.0832857880117075,-0.071761170281003692
-0.047475000000000003,-8.0832857880117075,-0.071761170281003692
-0.047450000000000006,-8.0796129463796778,-0.068043784534122451
-0.047425000000000002,-8.0796129463796778,-0.060609013040359955
-0.047400000000000005,-8.0832857880117075,-0.064326398787241196
-0.047375,-8.0832857880117075,-0.060609013040359955
-0.047350000000000003,-8.0796129463796778,-0.0568916272934787
-0.047325000000000006,-8.0796129463796778,-0.053174241546597452
-0.047300000000000002,-8.075940104747648,-0.053174241546597452
-0.047275000000000005,-8.075940104747648,-0.049456855799716204
-0.04725,-8.0722672631156165,-0.045739470052834956
-0.047225000000000003,-8.075940104747648,-0.042022084305953708
-0.047200000000000006,-8.075940104747648,-0.038304698559072453
-0.047175000000000002,-8.0722672631156165,-0.038304698559072453
-0.047150000000000004,-8.0722672631156165,-0.034587312812191205
-0.047125,-8.0685944214835867,-0.030869927065309957
-0.047100000000000003,-8.0685944214835867,-0.027152541318428709
-0.047075000000000006,-8.0685944214835867,-0.027152541318428709
-0.047050000000000002,-8.0685944214835867,-0.023435155571547461
-0.047025000000000004,-8.0685944214835867,-0.019717769824666213
-0.047,-8.0649215798515552,-0.016000384077784962
-0.046975000000000003,-8.0649215798515552,-0.012282998330903714
-0.046950000000000006,-8.0649215798515552,-0.012282998330903714
-0.046925000000000001,-8.0649215798515552,-0.008565612584022466
-0.046900000000000004,-8.0649215798515552,-0.0048482268371412163
-0.046875,-8.0612487382195255,-0.0011308410902599675
-0.046850000000000003,-8.0612487382195255,-0.0011308410902599675
-0.046825000000000006,-8.0612487382195255,0.0025865446566212813
-0.046800000000000001,-8.0612487382195255,0.0025865446566212813
-0.046775000000000004,-8.057575896587494,0.0063039304035025301
-0.04675,-8.0539030549554642,0.010021316150383779
-0.046725000000000003,-8.057575896587494,0.013738701897265029
-0.046700000000000005,-8.057575896587494,0.017456087644146277
-0.046675000000000001,-8.0539030549554642,0.021173473391027525
-0.046650000000000004,-8.0539030549554642,0.024890859137908776
-0.046625,-8.0502302133234327,0.024890859137908776
-0.046600000000000003,-8.0502302133234327,0.028608244884790024
-0.046575000000000005,-8.0502302133234327,0.032325630631671272
-0.046550000000000001,-8.0465573716914029,0.03604301637855252
-0.046525000000000004,-8.0465573716914029,0.03604301637855252
-0.0465,-8.0465573716914029,0.039760402125433768
-0.046475000000000002,-8.0428845300593732,0.043477787872315016
-0.046450000000000005,-8.0428845300593732,0.047195173619196271
-0.046425000000000001,-8.0428845300593732,0.047195173619196271
-0.046400000000000004,-8.0428845300593732,0.050912559366077519
-0.046375,-8.0392116884273417,0.050912559366077519
-0.046350000000000002,-8.0392116884273417,0.054629945112958767
-0.046325000000000005,-8.0392116884273417,0.058347330859840014
-0.046300000000000001,-8.0355388467953119,0.062064716606721262
-0.046275000000000004,-8.0355388467953119,0.062064716606721262
-0.046249999999999999,-8.0355388467953119,0.065782102353602517
-0.046225000000000002,-8.0318660051632804,0.069499488100483758
-0.046200000000000005,-8.0355388467953119,0.073216873847365013
-0.046175000000000001,-8.0318660051632804,0.073216873847365013
-0.046150000000000004,-8.0318660051632804,0.080651645341127509
-0.046124999999999999,-8.0318660051632804,0.080651645341127509
-0.046100000000000002,-8.0318660051632804,0.08436903108800875
-0.046075000000000005,-8.0281931635312507,0.08436903108800875
-0.046050000000000001,-8.0281931635312507,0.088086416834890005
-0.046025000000000003,-8.0245203218992192,0.088086416834890005
-0.046000000000000006,-8.0245203218992192,0.09180380258177126
-0.045975000000000002,-8.0245203218992192,0.095521188328652501
-0.045950000000000005,-8.0208474802671894,0.099238574075533756
-0.045925000000000001,-8.0208474802671894,0.099238574075533756
-0.045900000000000003,-8.0171746386351579,0.102955959822415
-0.045875000000000006,-8.0171746386351579,0.10667334556929625
-0.045850000000000002,-8.0171746386351579,0.11039073131617749
-0.045825000000000005,-8.0135017970031281,0.11410811706305875
-0.0458,-8.0135017970031281,0.11410811706305875
-0.045775000000000003,-8.0135017970031281,0.11782550280993999
-0.045750000000000006,-8.0098289553710984,0.12154288855682124
-0.045725000000000002,-8.0098289553710984,0.12526027430370251
-0.045700000000000005,-8.0061561137390669,0.12897766005058375
-0.045675,-8.0061561137390669,0.12897766005058375
-0.045650000000000003,-8.0061561137390669,0.13269504579746499
-0.045625000000000006,-8.0024832721070371,0.13641243154434624
-0.045600000000000002,-8.0061561137390669,0.14012981729122748
-0.045575000000000004,-8.0024832721070371,0.14012981729122748
-0.04555,-8.0024832721070371,0.14012981729122748
-0.045525000000000003,-7.9988104304750065,0.14384720303810875
-0.045500000000000006,-7.9988104304750065,0.14756458878498999
-0.045475000000000002,-7.9951375888429759,0.14756458878498999
-0.045450000000000004,-7.9951375888429759,0.15128197453187123
-0.045425,-7.9951375888429759,0.15128197453187123
-0.045400000000000003,-7.9914647472109452,0.15871674602563374
-0.045375000000000006,-7.984119063946884,0.16243413177251498
-0.045350000000000001,-7.984119063946884,0.16243413177251498
-0.045325000000000004,-7.984119063946884,0.16615151751939622
-0.0453,-7.9804462223148533,0.16986890326627749
-0.045275000000000003,-7.9804462223148533,0.17358628901315873
-0.045250000000000005,-7.9804462223148533,0.17730367476003997
-0.045225000000000001,-7.9767733806828227,0.18102106050692124
-0.045200000000000004,-7.9767733806828227,0.18102106050692124
-0.045175,-7.9767733806828227,0.18473844625380248
-0.045150000000000003,-7.9731005390507921,0.18845583200068372
-0.045125000000000005,-7.9731005390507921,0.18845583200068372
-0.045100000000000001,-7.9694276974187623,0.19217321774756496
-0.045075000000000004,-7.9694276974187623,0.19589060349444623
-0.04505,-7.9657548557867317,0.19960798924132747
-0.045025000000000003,-7.9657548557867317,0.19960798924132747
-0.045000000000000005,-7.9657548557867317,0.20332537498820871
-0.044975000000000001,-7.9620820141547011,0.20332537498820871
-0.044950000000000004,-7.9620820141547011,0.20704276073508995
-0.044925,-7.9584091725226704,0.21076014648197122
-0.044900000000000002,-7.9547363308906398,0.21076014648197122
-0.044875000000000005,-7.9547363308906398,0.21447753222885246
-0.044850000000000001,-7.9547363308906398,0.2181949179757337
-0.044825000000000004,-7.9547363308906398,0.22191230372261497
-0.0448,-7.9510634892586092,0.22191230372261497
-0.044775000000000002,-7.9473906476265785,0.22562968946949621
-0.044750000000000005,-7.9473906476265785,0.22934707521637746
-0.044725000000000001,-7.9437178059945479,0.22934707521637746
-0.044700000000000004,-7.9437178059945479,0.2330644609632587
-0.044674999999999999,-7.9400449643625173,0.23678184671013996
-0.044650000000000002,-7.9363721227304875,0.24049923245702121
-0.044625000000000005,-7.9363721227304875,0.24421661820390245
-0.044600000000000001,-7.9326992810984569,0.24421661820390245
-0.044575000000000004,-7.9326992810984569,0.24793400395078372
-0.044549999999999999,-7.9290264394664263,0.24793400395078372
-0.044525000000000002,-7.9290264394664263,0.25165138969766498
-0.044500000000000005,-7.9253535978343956,0.25536877544454623
-0.044475000000000001,-7.9253535978343956,0.25908616119142747
-0.044450000000000003,-7.921680756202365,0.25908616119142747
-0.044425000000000006,-7.921680756202365,0.26280354693830871
-0.044400000000000002,-7.9180079145703344,0.26652093268518995
-0.044375000000000005,-7.9143350729383037,0.27023831843207119
-0.044350000000000001,-7.9143350729383037,0.27023831843207119
-0.044325000000000003,-7.9143350729383037,0.27395570417895243
-0.044300000000000006,-7.910662231306274,0.27767308992583367
-0.044275000000000002,-7.9069893896742434,0.28139047567271497
-0.044250000000000005,-7.9069893896742434,0.28510786141959621
-0.044225,-7.9033165480422127,0.28510786141959621
-0.044200000000000003,-7.9033165480422127,0.28882524716647745
-0.044175000000000006,-7.8996437064101821,0.28882524716647745
-0.044150000000000002,-7.8959708647781515,0.29254263291335869
-0.044125000000000004,-7.8959708647781515,0.29254263291335869
-0.0441,-7.8922980231461208,0.29626001866023993
-0.044075000000000003,-7.8886251815140902,0.29997740440712117
-0.044050000000000006,-7.8886251815140902,0.30369479015400241
-0.044025000000000002,-7.8849523398820596,0.30741217590088371
-0.044000000000000004,-7.8849523398820596,0.30741217590088371
-0.043975,-7.8812794982500289,0.31112956164776495
-0.043950000000000003,-7.8812794982500289,0.31112956164776495
-0.043925000000000006,-7.8776066566179992,0.31484694739464619
-0.043900000000000002,-7.8776066566179992,0.31856433314152743
-0.043875000000000004,-7.8739338149859686,0.32228171888840867
-0.04385,-7.8739338149859686,0.32599910463528992
-0.043825000000000003,-7.8702609733539379,0.32599910463528992
-0.043800000000000006,-7.8702609733539379,0.32971649038217116
-0.043775000000000001,-7.8665881317219073,0.33715126187593369
-0.043750000000000004,-7.8629152900898767,0.33715126187593369
-0.043725,-7.859242448457846,0.33715126187593369
-0.043700000000000003,-7.859242448457846,0.34086864762281494
-0.043675000000000005,-7.8555696068258154,0.34830341911657742
-0.043650000000000001,-7.8518967651937848,0.34830341911657742
-0.043625000000000004,-7.8482239235617541,0.35202080486345866
-0.0436,-7.8445510819297244,0.3557381906103399
-0.043575000000000003,-7.8445510819297244,0.3557381906103399
-0.043550000000000005,-7.8445510819297244,0.3594555763572212
-0.043525000000000001,-7.8408782402976938,0.36317296210410244
-0.043500000000000004,-7.8335325570336325,0.36317296210410244
-0.043475,-7.8298597154016019,0.36689034785098368
-0.043450000000000003,-7.8261868737695712,0.37060773359786492
-0.043425000000000005,-7.8225140321375406,0.37432511934474616
-0.043400000000000001,-7.8225140321375406,0.37432511934474616
-0.043375000000000004,-7.8188411905055109,0.3780425050916274
-0.04335,-7.8188411905055109,0.38175989083850864
-0.043325000000000002,-7.8188411905055109,0.38175989083850864
-0.043300000000000005,-7.8151683488734802,0.38919466233227118
-0.043275000000000001,-7.807822665609419,0.39291204807915242
-0.043250000000000004,-7.807822665609419,0.39291204807915242
-0.043225,-7.807822665609419,0.39662943382603366
-0.043200000000000002,-7.8041498239773883,0.4003468195729149
-0.043175000000000005,-7.8004769823453577,0.4003468195729149
-0.043150000000000001,-7.8004769823453577,0.40406420531979614
-0.043125000000000004,-7.7968041407133271,0.40406420531979614
-0.043099999999999999,-7.7931312990812964,0.40778159106667738
-0.043075000000000002,-7.7894584574492658,0.41149897681355863
-0.043050000000000005,-7.785785615817236,0.41521636256043992
-0.043025000000000001,-7.7821127741852054,0.41893374830732116
-0.043000000000000003,-7.7784399325531748,0.41893374830732116
-0.042974999999999999,-7.7784399325531748,0.4226511340542024
-0.042950000000000002,-7.7747670909211442,0.42636851980108365
-0.042925000000000005,-7.7710942492891135,0.43008590554796489
-0.042900000000000001,-7.7637485660250523,0.43380329129484613
-0.042875000000000003,-7.7600757243930216,0.43380329129484613
-0.042850000000000006,-7.756402882760991,0.43752067704172737
-0.042825000000000002,-7.7527300411289612,0.44123806278860866
-0.042800000000000005,-7.7527300411289612,0.44495544853548991
-0.042775000000000001,-7.7490571994969306,0.44867283428237115
-0.042750000000000003,-7.7490571994969306,0.45239022002925239
-0.042725000000000006,-7.7453843578649,0.45239022002925239
-0.042700000000000002,-7.7417115162328694,0.45610760577613363
-0.042675000000000005,-7.7380386746008387,0.45982499152301487
-0.04265,-7.7380386746008387,0.46354237726989611
-0.042625000000000003,-7.7343658329688081,0.46725976301677741
-0.042600000000000006,-7.7306929913367775,0.46725976301677741
-0.042575000000000002,-7.7306929913367775,0.47097714876365865
-0.042550000000000004,-7.7270201497047477,0.47469453451053989
-0.042525,-7.7233473080727171,0.47469453451053989
-0.042500000000000003,-7.7196744664406864,0.48212930600430237
-0.042475000000000006,-7.7160016248086558,0.48212930600430237
-0.042450000000000002,-7.7123287831766252,0.48584669175118361
-0.042425000000000004,-7.7086559415445945,0.48956407749806485
-0.0424,-7.7086559415445945,0.48956407749806485
-0.042375000000000003,-7.7013102582805333,0.49328146324494615
-0.042350000000000006,-7.7013102582805333,0.49699884899182739
-0.042325000000000002,-7.6976374166485027,0.50443362048558993
-0.042300000000000004,-7.6902917333844423,0.50443362048558993
-0.042275,-7.6866188917524116,0.50815100623247123
-0.042250000000000003,-7.682946050120381,0.5118683919793523
-0.042225000000000006,-7.6792732084883504,0.5118683919793523
-0.042200000000000001,-7.6792732084883504,0.5155857777262336
-0.042175000000000004,-7.6719275252242891,0.51930316347311489
-0.04215,-7.6719275252242891,0.52302054921999619
-0.042125000000000003,-7.6682546835922585,0.52302054921999619
-0.042100000000000005,-7.6645818419602278,0.52673793496687726
-0.042075000000000001,-7.6609090003281981,0.53045532071375856
-0.042050000000000004,-7.6572361586961675,0.53417270646063986
-0.042025,-7.6498904754321062,0.53789009220752115
-0.042000000000000003,-7.6462176338000756,0.54160747795440245
-0.041975000000000005,-7.6425447921680449,0.54532486370128352
-0.041950000000000001,-7.6425447921680449,0.54532486370128352
-0.041925000000000004,-7.6351991089039846,0.54904224944816482
-0.0419,-7.6315262672719539,0.55275963519504612
-0.041875000000000002,-7.6278534256399233,0.55647702094192741
-0.041850000000000005,-7.6241805840078927,0.56019440668880871
-0.041825000000000001,-7.620507742375862,0.56391179243568978
-0.041800000000000004,-7.6131620591118008,0.56391179243568978
-0.041775,-7.6094892174797701,0.56762917818257108
-0.041750000000000002,-7.6058163758477395,0.57134656392945238
-0.041725000000000005,-7.6021435342157098,0.57506394967633367
-0.041700000000000001,-7.5984706925836791,0.57878133542321475
-0.041675000000000004,-7.5911250093196179,0.58249872117009605
-0.04165,-7.5874521676875872,0.58249872117009605
-0.041625000000000002,-7.5837793260555566,0.58621610691697734
-0.041600000000000005,-7.5764336427914962,0.58993349266385864
-0.041575000000000001,-7.5764336427914962,0.59365087841073994
-0.041550000000000004,-7.5727608011594647,0.59736826415762101
-0.041524999999999999,-7.5654151178954043,0.59736826415762101
-0.041500000000000002,-7.5617422762633737,0.60108564990450231
-0.041475000000000005,-7.5580694346313431,0.6048030356513836
-0.041450000000000001,-7.5543965929993124,0.6085204213982649
-0.041425000000000003,-7.5507237513672818,0.6122378071451462
-0.041399999999999999,-7.5470509097352512,0.6122378071451462
-0.041375000000000002,-7.5433780681032214,0.61967257863890857
-0.041350000000000005,-7.5397052264711899,0.62338996438578986
-0.041325000000000001,-7.5360323848391602,0.62338996438578986
-0.041300000000000003,-7.5323595432071295,0.62710735013267116
-0.041275000000000006,-7.5139953350469764,0.63082473587955223
-0.041250000000000002,-7.4993039685188547,0.63454212162643353
-0.041225000000000005,-7.4919582852547935,0.63825950737331483
-0.041200000000000001,-7.4919582852547935,0.64197689312019612
-0.041175000000000003,-7.4846126019907331,0.64569427886707742
-0.041150000000000006,-7.4846126019907331,0.64569427886707742
-0.041125000000000002,-7.4809397603587016,0.64941166461395849
-0.041100000000000005,-7.4772669187266718,0.65312905036083979
-0.041075,-7.4735940770946412,0.65684643610772109
-0.041050000000000003,-7.4699212354626106,0.65684643610772109
-0.041025000000000006,-7.4625755521985493,0.66056382185460238
-0.041000000000000002,-7.4589027105665187,0.66428120760148368
-0.040975000000000004,-7.4589027105665187,0.66799859334836476
-0.04095,-7.455229868934488,0.67171597909524605
-0.040925000000000003,-7.4515570273024583,0.67171597909524605
-0.040900000000000006,-7.444211344038397,0.67915075058900864
-0.040875000000000002,-7.4405385024063664,0.67915075058900864
-0.040850000000000004,-7.4368656607743358,0.68286813633588972
-0.040825,-7.4368656607743358,0.68658552208277102
-0.040800000000000003,-7.4295199775102745,0.68658552208277102
-0.040775000000000006,-7.4258471358782439,0.68658552208277102
-0.040750000000000001,-7.4258471358782439,0.68658552208277102
-0.040725000000000004,-7.4221742942462132,0.69030290782965231
-0.0407,-7.4185014526141835,0.69030290782965231
-0.040675000000000003,-7.4185014526141835,0.69030290782965231
-0.040650000000000006,-7.4185014526141835,0.69030290782965231
-0.040625000000000001,-7.4148286109821528,0.69402029357653361
-0.040600000000000004,-7.4111557693501222,0.69402029357653361
-0.040575,-7.4074829277180916,0.69402029357653361
-0.040550000000000003,-7.4074829277180916,0.69402029357653361
-0.040525000000000005,-7.4074829277180916,0.69402029357653361
-0.040500000000000001,-7.4038100860860609,0.69402029357653361
-0.040475000000000004,-7.4074829277180916,0.69773767932341491
-0.04045,-7.4038100860860609,0.69773767932341491
-0.040425000000000003,-7.4001372444540303,0.69773767932341491
-0.040400000000000005,-7.3964644028219997,0.69402029357653361
-0.040375000000000001,-7.3964644028219997,0.69773767932341491
-0.040350000000000004,-7.3964644028219997,0.69773767932341491
-0.040325,-7.3964644028219997,0.69773767932341491
-0.040300000000000002,-7.4001372444540303,0.69402029357653361
-0.040275000000000005,-7.4001372444540303,0.69402029357653361
-0.040250000000000001,-7.4038100860860609,0.69402029357653361
-0.040225000000000004,-7.4074829277180916,0.69402029357653361
-0.0402,-7.4074829277180916,0.69402029357653361
-0.040175000000000002,-7.4074829277180916,0.69402029357653361
-0.040150000000000005,-7.4074829277180916,0.69402029357653361
-0.040125000000000001,-7.4074829277180916,0.69402029357653361
-0.040100000000000004,-7.4111557693501222,0.69402029357653361
-0.040075,-7.4074829277180916,0.69402029357653361
-0.040050000000000002,-7.4111557693501222,0.69402029357653361
-0.040025000000000005,-7.4111557693501222,0.69402029357653361
-0.040000000000000001,-7.4111557693501222,0.69402029357653361
-0.039975000000000004,-7.4111557693501222,0.69402029357653361
-0.039949999999999999,-7.4111557693501222,0.69402029357653361
-0.039925000000000002,-7.4111557693501222,0.69773767932341491
-0.039900000000000005,-7.4111557693501222,0.69402029357653361
-0.039875000000000001,-7.4111557693501222,0.69402029357653361
-0.039850000000000003,-7.4111557693501222,0.68658552208277102
-0.039824999999999999,-7.4148286109821528,0.67915075058900864
-0.039800000000000002,-7.4221742942462132,0.67543336484212735
-0.039775000000000005,-7.4258471358782439,0.66799859334836476
-0.039750000000000001,-7.4331928191423051,0.66428120760148368
-0.039725000000000003,-7.4368656607743358,0.66428120760148368
-0.039700000000000006,-7.444211344038397,0.66056382185460238
-0.039675000000000002,-7.4478841856704268,0.66056382185460238
-0.039650000000000005,-7.4515570273024583,0.65312905036083979
-0.039625,-7.4589027105665187,0.65312905036083979
-0.039600000000000003,-7.4625755521985493,0.64569427886707742
-0.039575000000000006,-7.4699212354626106,0.64569427886707742
-0.039550000000000002,-7.4735940770946412,0.64197689312019612
-0.039525000000000005,-7.4772669187266718,0.63825950737331483
-0.0395,-7.4846126019907331,0.63825950737331483
-0.039475000000000003,-7.4882854436227628,0.63082473587955223
-0.039450000000000006,-7.4919582852547935,0.63082473587955223
-0.039425000000000002,-7.4993039685188547,0.62710735013267116
-0.039400000000000004,-7.5029768101508854,0.62710735013267116
-0.039375,-7.506649651782916,0.62338996438578986
-0.039350000000000003,-7.5103224934149466,0.61967257863890857
-0.039325000000000006,-7.5139953350469764,0.61595519289202727
-0.039300000000000002,-7.517668176679007,0.61595519289202727
-0.039275000000000004,-7.5213410183110376,0.6122378071451462
-0.03925,-7.5286867015750989,0.6085204213982649
-0.039225000000000003,-7.5286867015750989,0.6048030356513836
-0.039200000000000006,-7.5360323848391602,0.60108564990450231
-0.039175000000000001,-7.5397052264711899,0.59736826415762101
-0.039150000000000004,-7.5397052264711899,0.59365087841073994
-0.039125,-7.5433780681032214,0.58993349266385864
-0.039100000000000003,-7.5433780681032214,0.58993349266385864
-0.039075000000000006,-7.5360323848391602,0.58621610691697734
-0.039050000000000001,-7.5397052264711899,0.58249872117009605
-0.039025000000000004,-7.5433780681032214,0.57878133542321475
-0.039,-7.5507237513672818,0.57878133542321475
-0.038975000000000003,-7.5580694346313431,0.57506394967633367
-0.038950000000000005,-7.5654151178954043,0.57506394967633367
-0.038925000000000001,-7.569087959527435,0.57134656392945238
-0.038900000000000004,-7.5764336427914962,0.56762917818257108
-0.038875,-7.5837793260555566,0.56391179243568978
-0.038850000000000003,-7.5874521676875872,0.56391179243568978
-0.038825000000000005,-7.5947978509516485,0.56019440668880871
-0.038800000000000001,-7.5984706925836791,0.55647702094192741
-0.038775000000000004,-7.6058163758477395,0.55275963519504612
-0.03875,-7.6094892174797701,0.54904224944816482
-0.038725000000000002,-7.6131620591118008,0.54904224944816482
-0.038700000000000005,-7.620507742375862,0.54160747795440245
-0.038675000000000001,-7.620507742375862,0.53789009220752115
-0.038650000000000004,-7.6278534256399233,0.53417270646063986
-0.038625,-7.6315262672719539,0.53045532071375856
